,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
272953,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAECC""","""11101010""","""DEDBECDBDCABCEBCEADBDAACABD""","""910101109911911010901011801""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""B"""
272964,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCECE""","""10110010""","""DADBECDDCBACEBBDEEBADEECDCD""","""900101109910901011911101801""",555,555,555,555,555,555,555,555,555,555,555,48.8,38.2,50,20.5,8,40,0,33,65,25,52.3,57.1,25,35,0,40,"""C""","""C""","""C""","""D""","""C""","""A""","""D""","""D""","""D"""
273005,2021,1300429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBACCE""","""10111010""","""DEEBECDDDCABDEBBEEBBDCBCBEA""","""910101109911911111901001800""",555,555,555,333,555,333,333,333,333,333,333,48.8,37.5,62.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""C""","""B""","""A""","""A""","""B""","""A""","""D""","""C"""
273060,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBCACA""","""11010110""","""AECABDCBEBAEEEBBEEBABECCCDE""","""911000009910911111910101810""",555,555,555,555,555,555,335,555,555,555,555,48.8,43.5,62.5,15,0,25,0,30,50,25,50.5,57.1,13.3,30,0,10,"""D""","""D""","""D""","""B""","""C""","""C""","""B""","""B""","""D"""
273356,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEBAAAC""","""01011100""","""CEDBDCCBEBBBEEBBEEBBBABCCAD""","""910111009901911111900001801""",555,555,555,555,555,555,555,555,555,555,555,48.9,39.6,50,24,23,55,15,25,65,15,52,57.1,23.3,55,0,15,"""C""","""C""","""C""","""D""","""B""","""C""","""D""","""D""","""B"""
273520,2021,113455,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAABCC""","""11101010""","""CEACDCDACCBAECBCEEAABAABDDE""","""910011119900901011910010810""",555,555,555,555,555,555,555,555,555,555,555,48.9,47.1,62.5,24,11,55,0,37,65,30,49.5,52.4,33.3,55,30,15,"""C""","""C""","""C""","""B""","""A""","""C""","""E""","""D""","""C"""
273585,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBABEBAB""","""00010000""","""CECAECDBDCABEEBCEEBADEBDEAD""","""911001109911911011911100801""",555,555,555,555,555,333,555,555,333,333,333,48.9,25.5,12.5,45,29,85,15,61,65,60,56.7,66.7,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
273714,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAACDA""","""00101000""","""AEDAECDBCCABEDBDEEDADEDBEDD""","""910001109911901011911100811""",555,555,555,555,555,555,555,555,555,555,555,48.9,22.8,25,19.5,8,40,0,31,55,25,57.6,61.9,33.3,55,45,0,"""C""","""D""","""C""","""B""","""B""","""A""","""A""","""D""","""C"""
273842,2021,1103034,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEBAACD""","""10011111""","""DACBDCEBDCADDEBAEEADCEAEEAC""","""901111009910911011900110800""",555,555,555,555,555,555,555,555,555,555,555,48.9,56.6,75,29,8,40,0,50,50,50,46.3,52.4,11.7,20,0,15,"""C""","""D""","""B""","""B""","""B""","""B""","""E""","""D""","""D"""
273977,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAAEE""","""10101100""","""DCCDBCDBDEAECEBBCEDABAACEBD""","""901001109910911101910011801""",555,555,555,555,555,555,555,555,555,555,555,49,42.8,50,32,5,25,0,59,55,60,51,57.1,16.7,0,35,15,"""D""","""C""","""C""","""C""","""B""","""C""","""E""","""D""","""C"""
274074,2021,1191268,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACACD""","""10100111""","""DEDADCCABCAEDDBBEEDAADAEBBD""","""910011019910901111910010801""",555,555,555,555,555,555,335,555,555,555,333,49,40.1,62.5,6.5,0,0,0,13,25,10,52,57.1,23.3,0,70,0,"""B""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
274249,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABAAACA""","""00101110""","""CEDBDEEDBCAAEEBAEDBADCECEDB""","""910110009910911010911001810""",555,555,555,555,555,555,555,555,555,555,555,49,50.4,50,51,43,35,45,59,55,60,48.5,52.4,26.7,55,0,25,"""C""","""C""","""C""","""B""","""B""","""B""","""C""","""C""","""C"""
274455,2021,100816,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBADEA""","""00111000""","""DEBBDCDCBCABEBBDEABABEABCDC""","""910111109911901010910110810""",555,555,555,555,555,555,555,333,555,555,555,49,27.5,37.5,12.5,25,65,15,0,0,0,56.1,61.9,23.3,30,0,40,"""C""","""C""","""A""","""C""","""B""","""B""","""A""","""D""","""E"""
274820,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABAAACE""","""00101110""","""CDCADCDBCBACDDBEEEBADCECEDE""","""901011109910901011911001810""",555,555,555,555,555,555,555,555,555,555,555,49.1,37.8,50,19.5,14,70,0,25,65,15,52.8,57.1,28.3,50,20,15,"""B""","""D""","""C""","""B""","""B""","""C""","""D""","""B""","""D"""
274910,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAACC""","""10101110""","""CDCBDEDACBBADEBEEEDDDDEDADC""","""901110119900911011901000810""",555,555,555,555,555,555,555,555,555,555,555,49.1,58.5,62.5,52.5,28,80,15,77,65,80,46,52.4,10,10,20,0,"""C""","""C""","""C""","""B""","""B""","""A""","""D""","""D""","""C"""
275014,2021,18384,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACE""","""10101110""","""DEDADADDCCDBEEBAEEACDBBBCDB""","""910010109901911011901000810""",555,555,555,555,555,555,555,555,555,555,555,49.1,55.5,62.5,45,65,25,75,25,25,25,47,47.6,43.3,55,75,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""C""","""D"""
275068,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBCAAC""","""00110100""","""AEDAECDAECBBDEBEEEDBDAADBDD""","""910001119901911011901010811""",555,555,555,333,555,555,333,333,555,555,555,49.1,22.5,37.5,0,0,0,0,0,0,0,57.9,61.9,35,30,75,0,"""C""","""C""","""C""","""B""","""B""","""A""","""B""","""D""","""C"""
275500,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBAAACB""","""10101110""","""DCDBBCDACEAEEDBCDEBADECBCDD""","""900101119910901001911100811""",555,555,555,555,555,555,335,555,555,555,555,49.2,42.1,62.5,11.5,0,25,0,23,55,15,51.5,57.1,20,30,20,10,"""B""","""B""","""C""","""B""","""B""","""B""","""E""","""D""","""B"""
275544,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAABED""","""10101001""","""CECDACDEDBAECEBDEEDAEADCBED""","""911001109910911011910001801""",555,555,555,555,555,555,555,555,555,333,333,49.2,44.2,50,35.5,40,80,30,31,55,25,50.8,57.1,15,45,0,0,"""C""","""C""","""B""","""B""","""B""","""A""","""D""","""D""","""B"""
275545,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEAAECD""","""10001011""","""DECDBCABECABEEBCCEBADCBEBAD""","""911001009911911001911000801""",555,555,555,555,555,555,555,555,555,555,555,49.2,46.6,50,41.5,22,50,15,61,65,60,50,52.4,36.7,55,30,25,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""D"""
275860,2021,1126898,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBAAACE""","""10101110""","""DDEBBCDECCACCEBBEEAADBAEBCC""","""900101109910911111911010800""",555,555,555,555,555,555,555,555,555,555,555,49.3,45.7,62.5,20.5,14,70,0,27,35,25,50.5,57.1,13.3,30,0,10,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
275864,2021,1126898,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABBAACE""","""00111110""","""DDCADCDBECDDAEBACECCDABB.DD""","""901011109900911001901000811""",555,555,555,555,555,555,555,555,555,555,555,49.3,60.5,62.5,57.5,63,95,55,52,80,45,45.5,47.6,33.3,45,45,10,"""C""","""D""","""D""","""B""","""C""","""D""","""B""","""D""","""D"""
275963,2021,11554,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBCACD""","""10110111""","""DECADADBDCABBCBCEEDABDADEDC""","""911010109911901011910010810""",555,555,555,555,555,555,555,555,555,555,555,49.3,51.6,75,16.5,20,40,15,13,25,10,48.5,57.1,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""E""","""D""","""B"""
276015,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAECA""","""10111010""","""DBDDDCDEDCBADEBBEDBADEAAEEB""","""900011109900911110911110800""",555,555,555,555,555,555,555,555,555,555,333,49.3,45.5,62.5,20,22,50,15,18,50,10,50.5,52.4,40,45,75,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""C"""
276055,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBDAACB""","""11101110""","""CDCBDCDAECBBECBCCEBCDCBABCC""","""901111119901901001901000800""",555,555,555,555,555,555,555,555,555,555,555,49.3,63,75,45,41,85,30,49,65,45,44.7,47.6,28.3,70,0,15,"""C""","""C""","""E""","""B""","""B""","""C""","""C""","""D""","""D"""
276073,2021,120385,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBAACE""","""10011110""","""DBBBEADBDCBBAEBAEEEABEAEDCD""","""900100109901911011910110801""",555,555,555,555,555,555,555,555,555,555,555,49.3,53.3,62.5,39.5,38,70,30,41,85,30,48,52.4,23.3,30,0,40,"""C""","""D""","""A""","""A""","""A""","""C""","""C""","""D""","""E"""
276138,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBDCBAD""","""11100001""","""EEDBECDEDDABCDBAEADDDBBCBDD""","""910101109911901010901001811""",555,555,555,555,555,555,555,555,555,333,333,49.3,47.8,50,44.5,28,80,15,61,65,60,49.8,57.1,8.3,25,0,0,"""B""","""D""","""C""","""B""","""B""","""B""","""A""","""B""","""B"""
276139,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACACA""","""10100110""","""DBCBEAEECEABEEBBEEAEDBABEDB""","""901100009911911111901010810""",555,555,555,555,555,555,335,555,555,555,555,49.3,41.8,50,29.5,0,35,0,59,55,60,51.8,57.1,21.7,30,20,15,"""C""","""C""","""B""","""B""","""C""","""C""","""B""","""D""","""C"""
276259,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAAACE""","""01101110""","""DDCAECDECCAEDDBBEEBACAEEEDD""","""901001109910901111910000811""",555,555,555,555,555,555,555,555,555,555,555,49.3,47.7,62.5,25.5,5,25,0,46,50,45,49.8,52.4,35,55,35,15,"""D""","""D""","""B""","""D""","""D""","""D""","""D""","""D""","""E"""
276291,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBAACE""","""00111110""","""DDEBECDEECADBDBBEDDDDBABBDC""","""900101109910901110901010810""",555,555,555,555,555,555,555,555,555,555,555,49.3,59.9,62.5,56,22,50,15,90,70,95,45.7,47.6,35,30,75,0,"""C""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
276300,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAAAC.""","""10001110""","""DECCDCDABBBAADBBCEABBCECBDB""","""911011119900901101900001810""",555,555,555,555,555,555,555,555,555,555,555,49.3,56.2,50,65.5,57,65,55,74,70,75,47,52.4,16.7,35,0,15,"""C""","""C""","""D""","""B""","""B""","""C""","""A""","""D""","""D"""
276327,2021,100816,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAACB""","""10101110""","""CECECCEAECBBDBBBEEBACBBCCCB""","""911001019901901111910001800""",555,555,555,555,555,555,555,555,555,555,555,49.3,56.1,62.5,46.5,35,55,30,58,50,60,47,52.4,16.7,35,0,15,"""C""","""C""","""C""","""D""","""D""","""B""","""B""","""C""","""E"""
276431,2021,1117717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBDEACC""","""01100110""","""DCCBCBDDECAADEBEEEBADCBCAED""","""901100109910911011911001801""",555,555,555,555,555,555,555,555,555,555,555,49.3,42.6,50,31.5,10,50,0,53,25,60,51.5,57.1,20,50,0,10,"""C""","""D""","""A""","""B""","""B""","""A""","""B""","""A""","""C"""
276700,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAAAD""","""10111101""","""DDDEDCDDCCAEAEBCCEBADABCDDC""","""900011109910911001911001810""",555,555,555,555,555,555,555,555,555,555,555,49.4,49,75,10,7,35,0,13,65,0,49.5,52.4,33.3,55,30,15,"""B""","""B""","""C""","""C""","""C""","""C""","""D""","""E""","""D"""
276762,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEBBCBCA""","""10110010""","""DECDDCDECCDBBEBAEEBBBEEBDDB""","""911011109901911011900100810""",555,555,555,555,555,555,555,555,555,555,555,49.4,45,50,37.5,26,70,15,49,65,45,50.8,57.1,15,45,0,0,"""B""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
276763,2021,1128077,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAACA""","""10111110""","""DDCAACEBCCABAEBBECBACEBBBBD""","""901001009911911110910100801""",555,555,555,555,555,555,333,555,555,333,333,49.4,60.2,75,38,0,0,0,76,80,75,45.8,52.4,8.3,25,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""B"""
276872,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEACACA""","""00000110""","""CEEBECECCBABCEBEEEDCDDACDDC""","""910101009911911011901011810""",555,555,555,555,555,555,333,555,555,555,555,49.4,28.2,25,33,0,0,0,66,70,65,56.4,61.9,25,30,20,25,"""C""","""C""","""B""","""A""","""A""","""B""","""B""","""D""","""D"""
277200,2021,1342408,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACE""","""10101110""","""DCCCECDBBCABCDBACEDABEDCBDD""","""901001109911901001910101811""",555,555,555,555,555,555,333,555,555,555,333,49.5,44.1,62.5,16.5,0,0,0,33,65,25,51.3,57.1,18.3,55,0,0,"""C""","""C""","""C""","""A""","""B""","""B""","""B""","""D""","""D"""
277268,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBBBBB""","""00110000""","""AECBDCAACCBBEDBBEEBDDDABDDE""","""911111019901901111901010810""",555,555,555,555,555,555,555,555,555,555,555,49.5,23.2,25,20.5,10,50,0,31,35,30,58.2,66.7,10,20,10,0,"""C""","""C""","""C""","""A""","""A""","""A""","""A""","""C""","""C"""
277320,2021,1102774,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DBBDAACE""","""00101110""","""BECACDDACBABDABBEDDADABECDE""","""911000119911901110911000810""",555,555,555,555,555,555,555,555,555,555,555,49.5,38.8,50,22,31,35,30,13,65,0,53,57.1,30,60,30,0,"""C""","""D""","""C""","""D""","""C""","""E""","""D""","""C""","""D"""
277385,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBACACA""","""00100110""","""DDEADCDDCCABEEBBEEDEDEBBCDD""","""900011109911911111901100811""",555,555,555,555,555,555,336,336,555,336,336,49.5,22.5,37.5,0,0,0,0,0,0,0,58.5,66.7,11.7,35,0,0,"""C""","""C""","""C""","""A""","""A""","""B""","""D""","""E""","""B"""
277393,2021,113687,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBACAED""","""01100101""","""AEDADCDBECADAEBBDCDCDBDACDD""","""910011109910911100901000811""",555,555,555,555,555,555,555,555,555,555,555,49.5,45,50,37.5,32,40,30,43,55,40,51,52.4,43.3,55,75,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""B"""
277497,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAECE""","""10111010""","""EDDBDCDEDBDDEDBDEECADEBBDDA""","""900111109900901011911100810""",555,555,555,555,555,555,555,555,555,555,555,49.5,57.5,62.5,50,23,55,15,77,85,75,46.8,52.4,15,30,0,15,"""C""","""E""","""A""","""B""","""B""","""C""","""D""","""E""","""D"""
277557,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBABDC""","""00011000""","""DBCBDBEACBABDDBBCAAADEDCABD""","""901110019911901100911101801""",555,555,555,555,555,555,336,555,555,333,555,49.5,29.6,25,36.5,0,0,0,73,65,75,56.1,61.9,23.3,55,0,15,"""D""","""D""","""B""","""A""","""A""","""B""","""A""","""D""","""C"""
277768,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBACACA""","""11100110""","""DEBBDCDBEDDEDEBCEEDCDDDEBED""","""910111109900911011901000801""",555,555,555,555,555,555,555,555,555,555,555,49.6,53.3,62.5,39.5,21,65,10,58,50,60,48.3,52.4,25,55,10,10,"""A""","""E""","""C""","""A""","""B""","""B""","""A""","""D""","""B"""
277809,2021,11554,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAECE""","""10111010""","""DEDADCDBDBBBDEBAEEADDEACEAE""","""910011109901911011901111800""",555,555,555,333,555,555,333,333,555,333,333,49.6,37.5,62.5,0,0,0,0,0,0,0,53.6,61.9,6.7,20,0,0,"""C""","""B""","""C""","""B""","""B""","""B""","""E""","""E""","""C"""
277919,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECABAAAE""","""11011100""","""DCCAECDACDABEEBBEEDCBAEECBD""","""901001119911911111900000801""",555,555,555,555,555,555,555,555,555,555,555,49.6,40.1,62.5,6.5,3,15,0,10,50,0,52.8,57.1,28.3,55,30,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
277980,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABACACC""","""00100110""","""EADDDADCDBABEEBAEEAADDBBEDD""","""900010109911911011911000811""",555,555,555,555,555,555,555,555,555,555,555,49.6,46.9,37.5,61,49,65,45,73,65,75,50.5,57.1,13.3,20,20,0,"""B""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
278005,2021,18387,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBBCACB""","""00110110""","""DACBACDEEBDAEEBCCEDEDCACADD""","""901101109900911001901011811""",555,555,555,555,555,555,555,555,555,555,555,49.6,48.4,50,46,31,35,30,61,65,60,50,57.1,10,0,20,10,"""B""","""C""","""B""","""B""","""B""","""B""","""E""","""D""","""C"""
278093,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EADACACD""","""10000111""","""DACBDEDECBABCEBCCEBABACCCDA""","""901110109911911001910001810""",555,555,555,555,555,555,333,555,555,555,333,49.6,39.2,50,23,0,0,0,46,50,45,53,57.1,30,70,20,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""C"""
278249,2021,1286732,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACD""","""11101111""","""CEDBDCDDDBBBDDBCEEACBBCEBEA""","""910111109901901011900000800""",555,555,555,555,555,555,555,555,555,555,555,49.6,67.9,87.5,38.5,46,50,45,31,35,30,43.5,42.9,46.7,55,30,55,"""B""","""B""","""B""","""A""","""A""","""B""","""A""","""D""","""C"""
278280,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEBAACA""","""10011110""","""DDCBDCDBDCDBDCBBEEBCBAEEADD""","""901111109901901111900000811""",555,555,555,555,555,555,555,333,555,333,333,49.6,44.3,62.5,17,34,70,25,0,0,0,51.3,57.1,18.3,55,0,0,"""C""","""C""","""C""","""A""","""B""","""C""","""A""","""D""","""D"""
278287,2021,1126898,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACD""","""10111111""","""DEEEDCDADDAADDBBCEABCDACBAC""","""910011119910901101900011800""",555,555,555,555,555,555,555,555,555,555,555,49.7,58.3,87.5,14.5,16,80,0,13,25,10,46.8,52.4,15,45,0,0,"""B""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
278371,2021,1342408,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBCAACC""","""10101110""","""CDCADCDDDDBBCEBBEADBDCECCEB""","""901011109901911110901001800""",555,555,555,555,555,555,555,555,555,555,555,49.7,51.9,62.5,36,22,50,15,50,70,45,49,52.4,30,30,20,40,"""D""","""D""","""C""","""C""","""B""","""D""","""D""","""D""","""D"""
278487,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBCCBCE""","""10100010""","""CEDADCDEEBABDEBEEECABECAECA""","""910011109911911011910100800""",555,555,555,555,555,555,555,555,555,555,555,49.7,32.3,37.5,24.5,27,35,25,22,70,10,55.5,57.1,46.7,55,75,10,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
278718,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBBCACC""","""10110110""","""CECBDCECCBBAAEBBEDACCAECCDC""","""911111009900911110900001810""",555,555,555,555,555,555,555,555,555,555,555,49.7,57.7,62.5,50.5,33,65,25,68,40,75,47,52.4,16.7,50,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""B""","""D""","""C"""
278805,2021,121636,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DAEBABEC""","""00011000""","""DECADCDBDCABAEBDECCABEABCED""","""911011109911911010910110801""",555,555,555,555,555,555,555,555,555,333,333,49.7,25.8,25,27,31,55,25,23,55,15,57.7,66.7,6.7,20,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
278948,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBCCCC""","""00110010""","""CEDDDCCBEBBBCEBBEABCDECCADB""","""910011009901911110901101810""",555,555,555,555,555,555,555,555,555,555,555,49.8,38.7,37.5,40.5,8,40,0,73,65,75,53.5,57.1,33.3,100,0,0,"""E""","""E""","""A""","""D""","""D""","""D""","""D""","""D""","""C"""
279032,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAACEE""","""01101000""","""DECBEDDACCABDEBCCEDCDDBCEDE""","""911100119911911001901001810""",555,555,555,555,555,555,555,555,555,336,333,49.8,34.5,37.5,30,22,50,15,38,70,30,54.9,61.9,15,45,0,0,"""D""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
279051,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECDBCABE""","""11010100""","""DECBDCDADCBDDBCEEEDDDBACADB""","""911111119900900011901011810""",555,555,555,555,555,555,555,555,555,333,333,49.8,35.8,50,14.5,7,35,0,22,70,10,54.4,61.9,11.7,35,0,0,"""B""","""D""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
279175,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBBACAC""","""10111000""","""CACBECDAEBDCECBAEEBCBDECCDD""","""901101119900901011900001811""",555,555,555,555,555,555,555,555,555,555,555,49.8,50.6,50,51.5,14,70,0,89,65,95,49.5,52.4,33.3,55,45,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
