,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
356454,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCCBCEDE""","""01011100""","""CADDEDADBBCABEDDCECABCBDCCA""","""990018111100101091009111110""",555,555,555,555,555,555,555,555,555,333,555,55.3,63,50,82.5,73,85,70,92,60,100,52.7,59.1,16.7,40,0,10,"""C""","""C""","""B""","""A""","""A""","""B""","""C""","""D""","""D"""
356663,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDEBEBD""","""01000101""","""CDADBDBDBABEBDDBDABABCBCCCC""","""991008011011111190009110111""",555,555,555,555,555,555,555,555,555,555,555,55.3,50.7,37.5,70.5,85,65,90,56,80,50,56.8,63.6,18.3,20,30,5,"""D""","""D""","""B""","""B""","""B""","""B""","""E""","""D""","""C"""
356836,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCECD""","""01111101""","""EECAECABBCBEDEDEAEAAEBBBCBC""","""990018101011001091109010101""",555,555,555,555,555,555,555,555,555,555,555,55.3,72.8,75,69.5,68,60,70,71,55,75,49.5,50,46.7,20,90,30,"""E""","""E""","""E""","""B""","""B""","""C""","""A""","""B""","""D"""
357269,2017,54934,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCEAD""","""01011111""","""EAACCBCEBABCDEDDBEAEECBCCCD""","""991108001010001091119110110""",555,555,555,555,555,555,555,555,555,555,555,55.4,64.8,75,49.5,26,70,15,73,85,70,52.3,54.5,40,80,40,0,,,,,,,,,
358220,2017,94762,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBCEDD""","""11011101""","""EBAEEDABEBCCBDDEDCAEECCBCCC""","""991018100100111090119100111""",555,555,555,555,555,555,555,555,555,555,333,55.5,71.2,75,65.5,84,60,90,47,55,45,50.2,59.1,0,0,0,0,"""D""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""C"""
358306,2017,103062,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCABBEBD""","""01010101""","""CCCCCCBDBBDEDDDEDEAEACBCCCC""","""990108011101011091119110111""",555,555,555,333,555,555,333,333,333,555,555,55.5,30,50,0,0,0,0,0,0,0,64,68.2,40,0,90,30,"""C""","""C""","""B""","""B""","""A""","""B""","""C""","""D""","""."""
358944,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBACEAB""","""11101110""","""EDCCEDADEBBBDBDEBEAAECCACCC""","""990118110110001091109100111""",555,555,555,555,555,555,555,555,555,555,333,55.6,65.8,75,52,55,75,50,49,65,45,52.2,59.1,13.3,0,40,0,"""C""","""D""","""D""","""C""","""B""","""D""","""D""","""D""","""D"""
359101,2017,99820,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCCBCEAD""","""11011111""","""BCADEDBDBABEDEDAAEAEEBBBCCD""","""991018011011001091119010110""",555,555,555,555,555,555,555,555,555,333,333,55.6,67.1,87.5,36.5,42,50,40,31,55,25,51.7,59.1,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""C""","""D""","""D"""
359120,2017,101830,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBDEEDED""","""00000001""","""ECCCEDADBCDEADDBDEAEECEECBC""","""990118111001011191119100101""",555,555,555,555,555,555,555,555,333,333,555,55.6,40.1,12.5,81.5,95,75,100,68,60,70,60.7,68.2,18.3,0,0,55,"""D""","""C""","""A""","""D""","""B""","""D""","""D""","""B""","""D"""
359420,2017,1203177,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCECE""","""01011100""","""ABECDDCDBBCEBDCDDEAAEBBECCC""","""990108011101110091109010111""",555,555,555,555,555,555,555,555,555,555,555,55.6,57.4,50,68.5,66,50,70,71,75,70,55,59.1,31.7,30,65,0,"""C""","""C""","""C""","""C""","""A""","""B""","""A""","""D""","""D"""
359982,2017,99820,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCACCEED""","""01001101""","""CCADEDADBDBECEEBEBAEACBECCA""","""991018111011000190119110110""",555,555,555,555,555,555,555,555,555,555,333,55.7,55.8,50,64.5,78,70,80,51,75,45,55.6,63.6,10,30,0,0,"""B""","""B""","""A""","""A""","""B""","""B""","""E""","""D""","""E"""
360452,2017,10515,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABBCEAD""","""10111111""","""EAACDBCDBBBEBEEAEAADBBADCCB""","""991108011111100090109001110""",555,555,555,555,555,555,555,555,336,555,555,55.8,70.9,87.5,46,61,65,60,31,55,25,50.8,54.5,30,0,90,0,"""B""","""D""","""C""","""B""","""C""","""B""","""A""","""C""","""B"""
360615,2017,22047,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEAD""","""11111111""","""EBDCCDCDBDECDDECDEAECCBBCBC""","""990108011000010091119110101""",555,555,555,555,555,555,555,555,333,555,555,55.8,90.2,100,75.5,76,60,80,75,75,75,44.3,50,11.7,0,0,35,"""D""","""D""","""D""","""D""","""B""","""B""","""B""","""D""","""D"""
360838,2017,97443,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBADBA""","""01110000""","""BCACEDCD.DCECDDEAEAEEABCCBC""","""991118010001011091119010101""",555,555,555,555,555,555,555,555,555,555,555,55.8,44.5,37.5,55,65,65,65,45,45,45,59.5,59.1,61.7,30,80,75,"""C""","""D""","""A""","""B""","""B""","""B""","""B""","""D""","""D"""
360960,2017,114616,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BACBCEAD""","""00011111""","""BBACDCBDBEEEBBDEDAAEECBECCE""","""991108011001101090119110110""",555,555,555,555,555,555,555,555,333,555,333,55.8,68.1,62.5,76.5,62,50,65,91,55,100,51.7,59.1,10,0,30,0,"""A""","""A""","""A""","""A""","""A""","""A""","""A""","""A""","""A"""
361045,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEEEAE""","""01100110""","""DDADBDADBDCCABDCDBAEBCBDCCC""","""991008111000001090119111111""",555,555,555,555,555,555,555,333,555,555,555,55.8,42.4,50,31,62,70,60,0,0,0,60.2,59.1,66.7,80,95,25,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""C""","""C"""
361090,2017,1118057,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEABCEED""","""10011101""","""EBCCEDBDBABCDEDBEEAAEEEECCC""","""990118011010001191109000111""",555,555,555,555,555,555,555,555,555,333,333,55.8,75.1,62.5,94,93,65,100,95,75,100,49.3,54.5,20,60,0,0,"""C""","""C""","""A""","""B""","""B""","""B""","""B""","""D""","""D"""
361110,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACDBCEAE""","""01011110""","""CBECBDCDEAEEBDDBCDAEECBECCB""","""990108010001111190119110110""",555,555,555,555,555,555,555,555,333,555,333,55.8,66.7,62.5,73,79,75,80,67,55,70,52.2,59.1,13.3,0,40,0,"""B""","""B""","""B""","""A""","""A""","""B""","""E""","""E""","""C"""
361391,2017,18903,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CACEDABD""","""10000001""","""CEADEEBDBBBCDEEAEEAEDCBACCC""","""991018011110000091119110111""",555,555,555,555,555,555,555,555,555,555,555,55.9,43.2,25,70.5,75,55,80,66,50,70,60.1,63.6,40,30,90,0,"""C""","""C""","""B""","""B""","""A""","""B""","""B""","""D""","""D"""
361427,2017,22047,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDBCECD""","""01011101""","""DECCEDADBBEBDDDDDBEEEBBACCC""","""990118111100011090019010111""",555,555,555,555,555,555,555,555,555,555,555,55.9,58.1,62.5,51.5,57,65,55,46,50,45,55.2,59.1,33.3,0,80,20,"""C""","""D""","""B""","""C""","""B""","""C""","""B""","""D""","""D"""
361510,2017,56172,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCEAD""","""01011111""","""EDCEEDCDBAAEDEBDDEAEDCBDCBE""","""990018011001000091119111100""",555,555,555,555,555,555,555,555,555,555,555,55.9,71,75,65,61,65,60,69,65,70,50.8,50,55,60,100,5,"""D""","""D""","""B""","""C""","""B""","""C""","""B""","""C""","""D"""
361633,2017,94762,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBBCBAAE""","""10100010""","""DBADCDCDBBBECDACEEEDDCBDCCC""","""991008011111010091009111111""",555,555,555,555,555,555,555,555,555,555,333,55.9,49.3,37.5,67,64,60,65,70,50,75,58.1,63.6,26.7,50,30,0,"""E""","""E""","""E""","""E""","""E""","""E""","""E""","""E""","""E"""
361725,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBECEBA""","""01101100""","""DCECBDADEABECBBBBEAEACBCCDC""","""990108110011000191119110101""",555,555,555,555,555,555,555,555,333,555,333,55.9,59.6,50,74,75,75,75,73,65,75,54.7,59.1,30,0,90,0,"""D""","""D""","""C""","""B""","""B""","""D""","""D""","""D""","""C"""
361781,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBECEAC""","""11101110""","""BCBCBEADBCBCCDCBEBEEBCBDCCC""","""990108111010010190019111111""",555,555,555,555,555,555,555,333,555,555,333,55.9,56.8,75,29.5,59,75,55,0,0,0,55.6,63.6,10,30,0,0,"""D""","""D""","""A""","""C""","""C""","""A""","""B""","""D""","""D"""
361918,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ABBBEEDE""","""00110100""","""ECAEADADBABEDEDBECEEECBECBC""","""991008111011001190019110101""",555,555,555,555,555,555,555,555,555,555,333,55.9,51.1,37.5,71.5,65,65,65,78,90,75,57.5,59.1,48.3,60,85,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
361960,2017,1178627,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAAEDEAD""","""00000111""","""CBAAEDADECCDBDDCCEAEECBDCCE""","""991018110000111091119111110""",555,555,555,333,555,555,333,333,333,555,555,55.9,22.5,37.5,0,0,0,0,0,0,0,67,68.2,60,0,100,80,"""D""","""C""","""C""","""C""","""B""","""B""","""D""","""D""","""D"""
362220,2017,18671,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDBBCEAB""","""10111110""","""DBACBDDDBACEDDDBDEAAECCECCD""","""991108011001011191109100110""",555,555,555,555,555,555,333,555,333,555,555,56,55.2,75,25.5,0,0,0,51,55,50,56.2,59.1,40,0,100,20,"""C""","""D""","""B""","""B""","""B""","""B""","""B""","""D""","""D"""
362327,2017,56172,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBDEAD""","""01110111""","""ABACEDADBBBEDDCECCCBEDBDCDC""","""991118111111010090009011101""",555,555,555,555,555,555,555,555,555,333,333,56,61.6,75,41.5,36,60,30,47,55,45,54.1,63.6,0,0,0,0,"""C""","""D""","""A""","""D""","""C""","""C""","""E""","""D""","""E"""
362460,2017,94762,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCCBCECD""","""11011101""","""EDACBECCBAADDDDBDAAAECBBCDC""","""991108001000011190109110101""",555,555,555,555,555,555,555,555,555,555,555,56,72.6,75,69,45,65,40,93,65,100,50.5,50,53.3,30,85,45,"""C""","""C""","""A""","""B""","""B""","""C""","""B""","""B""","""D"""
363140,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCEBCEDD""","""11011101""","""CDDCBDCDCBBCADDBDAAEECBACCB""","""990108010110011190119110110""",555,555,555,555,555,555,555,555,555,333,333,56.1,73.8,75,72,94,70,100,50,50,50,50.2,59.1,0,0,0,0,"""D""","""D""","""D""","""B""","""D""","""D""","""D""","""D""","""D"""
363348,2017,107360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDBEEBC""","""01010100""","""ECDCEDCDBDBEBDECCEAAECBECCC""","""990118011011110091109110111""",555,555,555,555,555,333,555,555,333,333,333,56.1,50.3,37.5,69.5,68,80,65,71,75,70,58,68.2,0,0,0,0,"""C""","""D""","""B""","""A""","""B""","""C""","""B""","""D""","""D"""
363397,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBEECE""","""01110100""","""DCECBDADBBBEBEBBDEEAECAACEC""","""990108111111100191009100101""",555,555,555,555,555,555,555,555,555,555,555,56.1,49.8,50,49.5,30,50,25,69,65,70,58.2,59.1,53.3,60,100,0,"""D""","""D""","""A""","""A""","""B""","""A""","""A""","""D""","""D"""
363531,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEDA""","""01011100""","""CCADADADABDEBEECBEADEBBDCCC""","""991008110101100091109011111""",555,555,555,555,555,555,555,555,555,333,555,56.1,63.4,50,83.5,95,75,100,72,60,75,53.7,59.1,23.3,30,0,40,"""C""","""B""","""C""","""B""","""A""","""B""","""D""","""D""","""C"""
363887,2017,40343,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EECBCEBD""","""00011101""","""BBADEEADBABADEBBBEABEBCDCCC""","""991018111010000191109001111""",555,555,555,555,555,555,555,555,555,555,555,56.2,50.2,50,50.5,51,55,50,50,50,50,58.2,59.1,53.3,30,75,55,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
363950,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AABBCEAC""","""00111110""","""DCCCEDADBBEEDDDADEEBECDECCC""","""990118111101011091009100111""",555,555,555,555,555,333,555,555,333,333,333,56.2,62.5,62.5,62.5,79,75,80,46,50,45,54.1,63.6,0,0,0,0,"""D""","""C""","""C""","""B""","""A""","""B""","""B""","""B""","""D"""
364089,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCEBD""","""10111101""","""CACECBADBBAEDEDBEEADACCBCBC""","""990008111101001191109100101""",555,555,555,555,555,555,555,555,555,555,555,56.2,70.8,75,64.5,85,65,90,44,40,45,51.3,54.5,33.3,0,100,0,"""C""","""C""","""B""","""B""","""B""","""C""","""A""","""D""","""D"""
364191,2017,117022,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDAEEBE""","""11000100""","""DCEDBECDBBBEDDDEBEAEECCECCC""","""990008011111011091119100111""",555,555,555,555,555,555,555,333,555,555,555,56.2,33.5,37.5,27.5,55,95,45,0,0,0,63.8,63.6,65,60,90,45,"""C""","""C""","""A""","""B""","""A""","""B""","""E""","""D""","""E"""
364200,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABEEED""","""01010101""","""BACDBDADBBCEDDBDBEEEECBACCC""","""990008111101010091019110111""",555,555,555,555,555,555,555,555,555,555,555,56.2,49.4,50,48.5,66,70,65,31,75,20,58.5,59.1,55,30,90,45,"""C""","""D""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
364358,2017,1169188,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBBEAD""","""01110111""","""EACDDDADBACEBEDADEAAECCDCCB""","""990008111001101091109101110""",555,555,555,555,555,555,555,555,555,555,333,56.2,70.8,75,64.5,63,75,60,66,50,70,51.3,54.5,33.3,60,40,0,"""B""","""D""","""C""","""A""","""B""","""B""","""E""","""D""","""D"""
364959,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ADABEEDE""","""00010100""","""BCEDECBDBABEEDDDCEAADBBACCC""","""990018011011011091109010111""",555,555,555,555,555,555,555,555,555,555,555,56.3,46,25,77.5,80,80,80,75,75,75,59.7,59.1,63.3,30,100,60,"""B""","""C""","""C""","""A""","""A""","""B""","""B""","""D""","""D"""
365006,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEBD""","""01111101""","""CCCCBEADBBEDDDDCDEADEBBDCCC""","""990108111100011091109011111""",555,555,555,333,555,555,333,333,555,555,333,56.3,45,75,0,0,0,0,0,0,0,60.1,63.6,40,60,60,0,,,,,,,,,
365451,2017,18671,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCDBEBD""","""01000101""","""DDEAEEADBBBDBDDCDDEACCBECDC""","""990018111110111090009110101""",555,555,555,555,555,555,555,555,555,555,333,56.4,55.3,37.5,82,88,80,90,76,80,75,56.7,59.1,43.3,60,70,0,"""C""","""C""","""B""","""B""","""B""","""B""","""E""","""D""","""D"""
365527,2017,40343,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBE""","""11111100""","""CDADBDCDBCBEBDEEAEECCBBECCC""","""991008011011110091009010111""",555,555,555,555,555,555,555,555,555,555,555,56.4,68.6,75,59,49,65,45,69,65,70,52.3,54.5,40,30,90,0,"""D""","""C""","""C""","""B""","""C""","""B""","""C""","""A""","""D"""
365551,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEDBCEBE""","""10011100""","""EBECEBADBBBEDEDBDEADCCCECBC""","""990118111111001191109100101""",555,555,555,555,555,333,555,555,333,333,333,56.4,51.4,50,53.5,66,70,65,41,25,45,58,68.2,0,0,0,0,"""C""","""D""","""D""","""C""","""B""","""C""","""B""","""C""","""E"""
365596,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBAEDEBD""","""00000101""","""EDBDEBADBDBCBDDDBAAECCBACBC""","""990018111010111090119110101""",555,555,555,555,555,555,555,555,555,555,555,56.4,49.8,25,87,79,75,80,95,75,100,58.6,63.6,30,30,30,30,"""D""","""D""","""C""","""B""","""B""","""B""","""D""","""C""","""D"""
365699,2017,97778,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDDEEAD""","""01000111""","""EBCCEDADBBEEBECADEAAECBDCCC""","""990118111101100091109111111""",555,555,555,555,555,333,555,333,333,333,333,56.4,40.2,50,25.5,51,75,45,0,0,0,61.8,72.7,0,0,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""D""","""D""","""C"""
365827,2017,117022,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECADCECE""","""01001100""","""EDBCEEADBABCBEDDDCACECBBCCC""","""990118111010101090109110111""",555,555,555,555,555,555,555,555,555,555,555,56.4,50.5,37.5,70,66,70,65,74,70,75,58.3,63.6,28.3,30,30,25,"""C""","""C""","""A""","""B""","""B""","""C""","""B""","""D""","""."""
365940,2017,1132918,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBACEDE""","""01101100""","""EEBCEDCDEABEBDDBBEAEDBCBCBC""","""990118010011111191119000101""",555,555,555,555,555,555,555,555,555,555,555,56.4,52.6,50,56.5,65,65,65,48,40,50,57.6,63.6,23.3,30,40,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
366264,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBEEED""","""11110101""","""ABDCBDBDBBBCDEDBAEAEEECCCAC""","""990108011110001191119000101""",555,555,555,555,555,555,555,555,333,333,555,56.5,78,75,82.5,70,50,75,95,75,100,49.3,54.5,20,0,0,60,"""C""","""E""","""B""","""B""","""C""","""C""","""B""","""D""","""C"""
366478,2017,91181,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DEBBCECC""","""00111100""","""ECCDBDABBABEDDDDEEAEECBDCCD""","""990008101011011091119111110""",555,555,555,555,555,555,555,555,333,555,333,56.5,63.6,50,84,76,60,80,92,60,100,54.1,63.6,0,0,0,0,"""D""","""D""","""C""","""C""","""B""","""C""","""B""","""D""","""C"""
366579,2017,103062,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBABCEDE""","""00011100""","""EDACDEADBBBEBECBBECBECEBCBC""","""991108111111100191009100101""",555,555,555,555,555,555,555,555,333,555,333,56.5,51.7,37.5,73,51,75,45,95,75,100,58.1,63.6,26.7,0,80,0,"""B""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""B"""
366632,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EAABCEAD""","""00011111""","""EABCBECEBCDEBEDEDEAEACBBCCC""","""990108001001101091119110111""",555,555,555,555,555,555,555,555,555,333,555,56.5,67.7,62.5,75.5,75,55,80,76,80,75,52.7,59.1,16.7,50,0,0,"""B""","""C""","""C""","""A""","""B""","""A""","""A""","""D""","""D"""
366651,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBDECD""","""01010101""","""DAACBEBDDAEEBDDECEABDCBBCCC""","""991108010001111091109110111""",555,555,555,555,555,555,555,555,333,555,333,56.5,59,50,72.5,74,70,75,71,75,70,55.6,63.6,10,0,30,0,"""B""","""C""","""C""","""B""","""B""","""A""","""D""","""D""","""D"""
366652,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBCEECE""","""11100100""","""EAADBDBDBBBEBECBBDAECCBDCBC""","""991008011111100190119111101""",555,555,555,555,555,555,555,333,333,555,333,56.5,45.8,50,39.5,79,75,80,0,0,0,60,68.2,13.3,0,40,0,"""D""","""D""","""B""","""B""","""B""","""C""","""B""","""D""","""E"""
366822,2017,1161716,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BECECEDD""","""00001101""","""ECECEEDDBBCADDEBBAAEECBDCEC""","""990118011100010190119111101""",555,555,555,555,555,555,555,555,555,555,555,56.5,50.3,37.5,69.5,64,80,60,75,75,75,58.6,63.6,30,0,60,30,"""C""","""C""","""B""","""B""","""A""","""C""","""B""","""C""","""D"""
367093,2017,18671,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDBBBEBD""","""10110101""","""EBECBDBDBABEDDDDCEEEABDDCBC""","""990108011011011091019001101""",555,555,555,555,555,555,555,555,555,555,555,56.6,62.1,62.5,61.5,57,65,55,66,50,70,54.8,54.5,56.7,0,95,75,"""D""","""C""","""B""","""C""","""B""","""C""","""A""","""D""","""C"""
367230,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBBCEBD""","""01111101""","""DDADDDADBBBEBBDBAEAACBCBDBA""","""991008111111101191109000000""",555,555,555,555,555,555,555,555,555,555,333,56.6,72.4,75,68.5,95,75,100,42,30,45,51.3,54.5,33.3,30,70,0,"""C""","""D""","""E""","""C""","""B""","""C""","""B""","""D""","""E"""
367481,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEBEBD""","""01100101""","""CDECEDADBBCEBEDCBDAADCEDCDC""","""990118111101101090109101101""",555,555,555,555,555,555,555,555,555,333,555,56.6,55.2,50,63,76,60,80,50,70,45,57.1,63.6,20,60,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""B""","""D""","""D"""
367992,2017,48675,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABCEED""","""10011101""","""BDCCBDADBBBCEDDCAEAEDCBACCE""","""990108111110011091119110110""",555,555,555,555,555,333,555,333,333,333,333,56.7,52.9,62.5,38.5,77,85,75,0,0,0,58,68.2,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
368036,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEAECEBD""","""00001101""","""EDDCEDBDBBBDBEDEBEAEECBBCBC""","""990118011110101091119110101""",555,555,555,555,555,555,555,333,555,333,555,56.7,41.7,37.5,48,96,80,100,0,0,0,61.7,68.2,25,50,0,25,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""E"""
