,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
241327,2021,1204325,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BADAABCE""","""00001010""","""DBBADCCACEABCEBAEEDBCDACBBD""","""900011019911911011900011801""",555,555,555,555,555,555,555,555,336,336,333,44.2,31.4,25,41,23,55,15,59,55,60,48.5,57.1,0,0,0,0,"""C""","""D""","""C""","""C""","""C""","""B""","""B""","""C""","""D"""
241355,2021,97443,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAAECB""","""00001010""","""CDCADEAEDBABCCBDEEDCCBCEEDD""","""901010009911901011900000811""",555,555,555,555,555,555,555,555,555,555,555,44.2,43.4,25,71,81,65,85,61,65,60,44.5,42.9,53.3,70,75,15,"""C""","""D""","""E""","""C""","""C""","""D""","""C""","""C""","""E"""
241498,2021,113813,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAAAAACE""","""10001110""","""EDCCEDEBECBBCEBCEABCDEECADB""","""901000009901911010901101810""",555,555,555,555,555,555,555,555,555,555,333,44.2,50,50,50,39,55,35,61,65,60,42.2,42.9,38.3,40,75,0,"""D""","""E""","""D""","""A""","""A""","""C""","""A""","""D""","""D"""
241539,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACC""","""10001110""","""DEDAEDDDDCAEDDBEEEDADBBBBDD""","""910000109910901011911000811""",555,555,555,555,555,555,555,555,555,555,333,44.2,45.8,50,39.5,22,50,15,57,65,55,43.7,47.6,21.7,45,20,0,"""C""","""C""","""C""","""D""","""C""","""D""","""B""","""D""","""B"""
241918,2021,107360,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DBBAADCB""","""00101010""","""DEDBDCDCEEADEABCEEDAACECECB""","""910111109910901011910001800""",555,555,555,555,555,555,555,555,555,555,555,44.3,34.5,37.5,30,22,70,10,38,70,30,47.5,52.4,20,25,20,15,"""C""","""C""","""C""","""A""","""A""","""A""","""A""","""D""","""B"""
241954,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACB""","""10110110""","""ACCADCEABBBCEEBBEEBBBBDEACD""","""901011019900911111900000801""",555,555,555,555,555,555,555,555,555,555,555,44.3,47.5,62.5,25,13,65,0,37,65,30,43.2,47.6,18.3,55,0,0,"""C""","""C""","""B""","""B""","""A""","""B""","""A""","""D""","""D"""
242009,2021,1204325,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBAACA""","""01111110""","""BACACDEAEDBCBEBCEDDADEDBCDD""","""901000019900911010911100811""",555,555,555,555,555,555,335,555,555,555,555,44.3,47.6,75,6.5,0,70,0,13,65,0,43.2,47.6,18.3,35,20,0,,,,,,,,,
242025,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEBAACD""","""10011111""","""CDCAEEDACBABCDBECEBABADCBAB""","""901000119911901001910001800""",555,555,555,555,555,555,555,555,555,555,333,44.3,61.6,75,41.5,45,65,40,38,70,30,38.5,42.9,13.3,0,40,0,"""D""","""D""","""C""","""B""","""B""","""C""","""D""","""D""","""D"""
242084,2021,97443,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACE""","""00101110""","""DDCDECDADDACAEBDEAABDBECDDB""","""901001119910911010901001810""",555,555,555,555,555,555,336,555,555,555,333,44.3,39,50,22.5,0,0,0,45,65,40,46,52.4,10,30,0,0,"""C""","""C""","""C""","""B""","""A""","""B""","""A""","""B""","""D"""
242192,2021,68930,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAAACC""","""00101110""","""EEDDDCDEDCBCBEBCEEBABCEBCDE""","""910011109900911011910000810""",555,555,555,555,555,555,555,555,555,333,555,44.3,49.8,50,49.5,49,65,45,50,70,45,42.5,47.6,13.3,30,0,10,"""C""","""D""","""D""","""A""","""A""","""B""","""B""","""D""","""D"""
242370,2021,49054,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBEBCACC""","""00010110""","""DDBBECDEBBAACEBCCEDADCAB*DE""","""900101109910911001911010810""",555,555,555,555,555,555,555,555,555,333,333,44.3,37.5,37.5,37.5,10,50,0,65,65,65,46.5,52.4,13.3,40,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""B""","""D""","""D"""
242418,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBADCC""","""00111010""","""DECBDDDBCCAAABBDEECADADBCCD""","""911110109910901011911000801""",555,555,555,333,555,555,333,333,555,333,333,44.3,30,50,0,0,0,0,0,0,0,49,57.1,3.3,10,0,0,"""C""","""D""","""C""","""A""","""A""","""C""","""B""","""D""","""C"""
242528,2021,97778,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACE""","""11101110""","""DEBBECECECBBEEBBEDBACDBBEEE""","""910101009901911110910000800""",555,555,555,555,555,555,555,555,555,555,555,44.4,54.4,75,23.5,23,55,15,24,80,10,41,42.9,30,45,45,0,"""C""","""C""","""C""","""D""","""D""","""C""","""C""","""D""","""C"""
242770,2021,1283028,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBDAACB""","""11101110""","""DECABCDBDCBAEABEEEDBDACAECD""","""911001109900901011901000801""",555,555,555,555,555,555,555,555,555,333,555,44.4,55.6,75,26.5,34,50,30,19,55,10,40.7,42.9,28.3,70,0,15,"""C""","""D""","""D""","""B""","""B""","""D""","""B""","""B""","""D"""
243066,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACADD""","""10100101""","""CECAECDBDCABCCBBCEDEDEBECCB""","""911001109911901101901100800""",555,555,555,555,555,333,555,555,333,333,333,44.4,44.2,50,35.5,13,65,0,58,70,55,44.5,52.4,0,0,0,0,"""D""","""C""","""C""","""D""","""B""","""C""","""D""","""D""","""B"""
243282,2021,99820,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAAAD""","""01101101""","""CECA*CDDCCBBDECCEECACECECAC""","""911001109901910011910100800""",555,555,555,555,555,555,555,555,555,555,555,44.5,42.3,62.5,12,13,65,0,11,55,0,45.2,47.6,31.7,70,0,25,"""C""","""C""","""C""","""B""","""B""","""A""","""B""","""D""","""E"""
243344,2021,47069,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBABCE""","""00111010""","""DECABCEBECAEEEBADDDABDECBED""","""911001009910911000910001801""",555,555,555,555,555,555,555,555,555,555,555,44.5,47.4,50,43.5,14,70,0,73,65,75,43.5,42.9,46.7,70,55,15,"""D""","""D""","""A""","""C""","""C""","""D""","""B""","""D""","""D"""
243482,2021,53342,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBCACE""","""10110110""","""CADCDCCDECDBEEBBCEBADEBBBCB""","""900011009901911101911100800""",555,555,555,555,555,555,555,555,555,555,333,44.5,48.5,62.5,27.5,32,40,30,23,55,15,43.2,47.6,18.3,55,0,0,"""C""","""D""","""C""","""A""","""A""","""B""","""A""","""C""","""D"""
243726,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBAAAAEE""","""00001100""","""CAEADCDDDCABDDBBEACDCEEBDDD""","""900011109911901110900100811""",555,555,555,555,555,555,555,555,555,555,555,44.5,32.4,25,43.5,50,70,45,37,65,30,48.5,52.4,26.7,55,25,0,"""D""","""D""","""C""","""B""","""B""","""D""","""D""","""D""","""D"""
243727,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBBAACE""","""01111110""","""DCDCEBDADCABEBBBECBCDCCCADA""","""900000119911901110901001810""",555,555,555,555,555,555,333,555,555,333,333,44.5,51.8,75,17,0,0,0,34,70,25,42,47.6,10,30,0,0,"""D""","""E""","""A""","""B""","""C""","""C""","""D""","""B""","""C"""
244051,2021,97778,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EACBABCD""","""10011011""","""DACBACDBCCEBEEBCCAACDEBCEDB""","""901101109901911000901101810""",555,555,555,555,555,555,555,555,555,336,333,44.6,40.3,62.5,7,10,50,0,4,20,0,46,52.4,10,30,0,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""C""","""D"""
244276,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEACACA""","""01000110""","""DADBACDBEDABDDBBEEBABADEDDE""","""900101109911901111910000810""",555,555,555,555,555,555,555,555,555,555,333,44.6,34.3,37.5,29.5,31,35,30,28,80,15,48,52.4,23.3,55,15,0,"""C""","""E""","""D""","""D""","""D""","""D""","""B""","""C""","""E"""
244686,2021,90030,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABEACACC""","""00000110""","""CEDABBDBBBAEBEBBEEBBDBACEDC""","""910000109910911111901011810""",555,555,555,555,555,555,555,555,555,555,555,44.6,22.4,25,18.5,11,55,0,26,70,15,52,57.1,23.3,55,0,15,"""C""","""D""","""C""","""B""","""B""","""A""","""A""","""C""","""B"""
244881,2021,73140,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACA""","""00101110""","""EECADBECDBABEDBBEEBACDDBADB""","""911010009911901111910000810""",555,555,555,555,555,555,555,555,555,333,333,44.7,38.2,50,20.5,10,50,0,31,55,25,46.8,52.4,15,45,0,0,"""D""","""D""","""B""","""A""","""A""","""B""","""E""","""D""","""D"""
245296,2021,99406,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBAACC""","""00111110""","""CECBBCEACCABCEAADDEABCB*EDB""","""911101019911910000910000810""",555,555,555,555,555,555,333,555,555,555,555,44.7,46.1,62.5,21.5,0,0,0,43,35,45,44.2,47.6,25,30,20,25,"""C""","""C""","""B""","""D""","""D""","""C""","""B""","""C""","""C"""
245375,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAAACA""","""00101110""","""EDCBBDDEEBBDBEBDEECADABABDD""","""901100109900911011911000811""",555,555,555,555,555,555,555,555,555,555,333,44.7,36.4,50,16,10,50,0,22,50,15,47.5,52.4,20,30,30,0,"""C""","""C""","""A""","""D""","""B""","""D""","""B""","""D""","""D"""
245405,2021,1117717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAACE""","""10101110""","""BBDDECDADCAEBABCEEDABEDBCAD""","""900001119910901011910100801""",555,555,555,555,555,555,555,555,555,555,555,44.7,47.5,62.5,25,13,65,0,37,25,40,43.7,47.6,21.7,55,10,0,"""C""","""C""","""B""","""B""","""B""","""C""","""D""","""D""","""C"""
245470,2021,102590,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBDACACB""","""10000110""","""DDCAACBAECABCDBBEDDACEABECD""","""901001019911901110910110801""",555,555,555,555,555,555,333,555,555,555,333,44.8,23.9,37.5,3.5,0,0,0,7,35,0,51.8,57.1,21.7,45,20,0,"""C""","""D""","""A""","""B""","""C""","""C""","""B""","""D""","""D"""
245652,2021,47051,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBCACE""","""00110110""","""DEEBECEABEBDADBBEEBCDAEBADB""","""910101019900901111901000810""",555,555,555,555,555,555,555,555,555,555,555,44.8,45.2,50,38,26,70,15,50,70,45,44.7,47.6,28.3,45,30,10,"""C""","""D""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
245715,2021,49054,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACACE""","""10100110""","""DECBDCDCECADADBEEEABBCBBDED""","""911111109910901011900000801""",555,555,555,555,555,555,555,555,555,333,555,44.8,37.2,50,18,10,50,0,26,70,15,47.3,52.4,18.3,30,0,25,"""B""","""C""","""C""","""B""","""C""","""C""","""A""","""C""","""D"""
245952,2021,1379275,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACB""","""10110110""","""DBBABCCAECDBDDBBEEBABDECEDB""","""900001019901901111910001810""",555,555,555,555,555,555,555,555,555,333,555,44.8,51.5,62.5,35,25,65,15,45,65,40,42.5,47.6,13.3,30,0,10,"""B""","""B""","""A""","""B""","""B""","""C""","""E""","""D""","""D"""
245953,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBCACA""","""00110110""","""CECADCDBCCAEDABECEDABBEBDDB""","""911011109910901001910000810""",555,555,555,555,555,555,555,555,555,555,555,44.8,47.2,50,43,44,40,45,42,50,40,44,47.6,23.3,55,0,15,"""C""","""C""","""C""","""D""","""D""","""D""","""D""","""D""","""C"""
246271,2021,73140,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEACECC""","""00000010""","""DECAECDEEBABDEBCCEAACAECEED""","""911001109911911001910001801""",555,555,555,555,555,555,555,555,555,555,555,44.9,20.5,12.5,32.5,25,65,15,40,40,40,53,57.1,30,45,30,15,"""C""","""D""","""A""","""A""","""A""","""C""","""A""","""D""","""D"""
246324,2021,1351760,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABAAAAA""","""00101100""","""DDCBDCDDECACBCBAEDCADBECEAB""","""901111109910901010911001800""",555,555,555,555,555,555,555,555,555,555,555,44.9,38.7,37.5,40.5,20,40,15,61,65,60,47,52.4,16.7,50,0,0,"""C""","""C""","""C""","""B""","""A""","""B""","""D""","""D""","""D"""
246407,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAEDCC""","""11100010""","""ADDCDDDBCCADCEBAEEBADCECBDB""","""900010109910911011911001810""",555,555,555,555,555,555,555,555,555,555,555,44.9,37.6,50,19,8,40,0,30,50,25,47.3,52.4,18.3,55,0,0,"""C""","""C""","""D""","""D""","""D""","""E""","""D""","""D""","""C"""
246662,2021,64664,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACACC""","""10100110""","""DDDAECBAEDAADBBBEEBACBAAECD""","""900001019910901111910010801""",555,555,555,555,555,555,555,555,555,555,555,44.9,36.4,50,16,5,25,0,27,35,25,47.7,47.6,48.3,70,75,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
246746,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACD""","""10001111""","""EECADEEDDCAABEBAEEDADDBADAD""","""911010009910911011911000801""",555,555,555,333,555,555,333,333,555,333,333,44.9,37.5,62.5,0,0,0,0,0,0,0,47.3,52.4,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""B"""
247168,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBACCCA""","""00100010""","""DEAADCEADBBADEBBEEACDEADEDB""","""910011019900911111901110810""",555,555,555,555,555,555,555,555,555,555,555,45,22.2,25,18,23,55,15,13,25,10,52.6,61.9,0,0,0,0,"""C""","""D""","""B""","""D""","""C""","""D""","""D""","""A""","""B"""
247172,2021,1288839,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBBAACA""","""00111110""","""DDEAECDECBABAEBAEEDCDAECABA""","""900001109911911011901001800""",555,555,555,555,555,555,555,555,555,555,336,45,53.9,62.5,41,5,25,0,77,65,80,42,47.6,10,0,30,0,"""D""","""D""","""B""","""E""","""D""","""D""","""A""","""D""","""D"""
247181,2021,1181327,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACE""","""00101110""","""CADDECDECCABCEBBEEDBDAEBCCD""","""900001109911911111901000801""",555,555,555,555,555,555,333,555,555,555,333,45,37.4,50,18.5,0,0,0,37,65,30,47.5,52.4,20,30,30,0,"""C""","""D""","""C""","""A""","""B""","""A""","""B""","""D""","""C"""
247182,2021,1181327,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACA""","""11101110""","""EEDADCDDECADBDBBEEAECCECEBB""","""910011109910901111900001800""",555,555,555,555,555,555,555,555,555,555,555,45,53.4,75,21,8,40,0,34,50,30,42.2,47.6,11.7,25,0,10,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
247184,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBACCCA""","""01100010""","""DECADCDECCABDABAEECABACBADB""","""911011109911901011910000810""",555,555,555,333,555,555,333,333,555,555,555,45,22.5,37.5,0,0,0,0,0,0,0,52.5,57.1,26.7,20,50,10,"""C""","""C""","""D""","""D""","""B""","""C""","""B""","""D""","""E"""
247228,2021,1204325,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAACE""","""10101110""","""CEDDDCDDECAACECDEEEADABEEDE""","""910011109910910011911000810""",555,555,555,555,555,555,555,555,555,555,555,45,41.1,62.5,9,13,65,0,5,25,0,46.3,52.4,11.7,35,0,0,"""D""","""D""","""B""","""C""","""B""","""B""","""B""","""D""","""D"""
247262,2021,1427745,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEACBEE""","""10000000""","""DDCBECDEDCABAEBCEECABAEBBDE""","""901101109911911011910000810""",555,555,555,555,555,555,335,555,555,555,555,45,22.9,12.5,38.5,0,55,0,77,65,80,52.3,57.1,25,55,20,0,"""C""","""C""","""D""","""B""","""B""","""C""","""D""","""D""","""C"""
247525,2021,103062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CEBBAADC""","""00111100""","""EDDBDCABBCABEEBDEDBCDADCEDE""","""900111009911911010901001810""",555,555,555,555,555,555,555,555,555,555,555,45,35.2,50,13,11,55,0,15,35,10,48.3,52.4,25,0,75,0,"""B""","""B""","""B""","""A""","""A""","""C""","""D""","""C""","""C"""
247620,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABDAACE""","""00101110""","""DDABDCDECEDEADBBEDBABCBECDD""","""900111109900901110910000811""",555,555,555,555,555,555,333,555,555,555,555,45,47.2,50,43,0,0,0,86,50,95,44.2,47.6,25,30,35,10,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""D"""
247735,2021,47069,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBDACDE""","""10101000""","""CECAECDACBABEABEEEEBBEECACD""","""911001119911901011900101801""",555,555,555,333,555,333,333,333,333,333,333,45.1,22.5,37.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""B""","""D""","""C""","""B""","""B""","""B""","""D""","""D""","""E"""
247782,2021,21464,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAABCE""","""00101010""","""DECBDCDAECAADDBCEEDBBECCCBB""","""911111119910901011900101800""",555,555,555,333,555,333,333,333,333,333,333,45.1,22.5,37.5,0,0,0,0,0,0,0,52.6,61.9,0,0,0,0,"""C""","""D""","""C""","""C""","""D""","""B""","""A""","""C""","""B"""
247840,2021,18903,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBEECE""","""10010010""","""CEDBECABDCBDEBBCEEACDDACEDD""","""910101009900901011901011811""",555,555,555,555,555,555,555,555,555,555,555,45.1,28.7,37.5,15.5,13,65,0,18,50,10,50.5,52.4,40,10,85,25,"""C""","""C""","""C""","""B""","""B""","""B""","""C""","""D""","""D"""
247845,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAACA""","""01101110""","""CDCAECAEDEACDEBAEEDABCEDEDD""","""901001009910911011910000811""",555,555,555,555,555,555,555,555,555,555,555,45.1,50.9,62.5,33.5,8,40,0,59,55,60,43.2,47.6,18.3,55,0,0,"""B""","""C""","""B""","""B""","""C""","""D""","""B""","""D""","""C"""
248245,2021,103062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEBAACA""","""01011110""","""DDCBDDDDCCBEDEBACAEADABCBBD""","""901110109900911000911001801""",555,555,555,555,555,555,555,555,555,555,555,45.1,46.9,62.5,23.5,25,65,15,22,50,15,44.5,47.6,26.7,55,10,15,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
248606,2021,49054,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAABCC""","""10101010""","""CBDCEEDBDCABABBBEEEABEAEDDA""","""900000109911901111910110810""",555,555,555,555,555,555,555,555,555,555,555,45.2,44.8,50,37,13,65,0,61,65,60,45.3,52.4,5,0,0,15,"""C""","""C""","""A""","""C""","""B""","""C""","""C""","""A""","""E"""
248612,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACAAB""","""10100100""","""DECBDCDEABCADEBEEEBAECADECC""","""911111109900911011910010800""",555,555,555,555,555,555,333,555,555,333,333,45.2,29.9,37.5,18.5,0,0,0,37,65,30,50.3,57.1,11.7,35,0,0,"""C""","""D""","""C""","""A""","""A""","""C""","""D""","""D""","""C"""
248619,2021,90030,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBCACD""","""00110111""","""EDCBEDECDCABCEBEEADACAECCBD""","""901100009911911010910001801""",555,555,555,555,555,555,555,555,555,555,555,45.2,43.5,62.5,15,22,50,15,8,40,0,45.7,47.6,35,55,50,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
248713,2021,1132918,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBDCACD""","""11100111""","""DDCADCDCDCABDDBDCABBDABDEDB""","""901011109911901000901000810""",555,555,555,555,555,555,555,555,555,555,555,45.2,63,75,45,17,85,0,73,65,75,39.2,42.9,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""D""","""D""","""D""","""D"""
248724,2021,50981,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBAAAEE""","""01101100""","""DDCAECDEECAAAEBBEAABDCEABDB""","""901001109910911110901000810""",555,555,555,555,555,555,555,555,555,333,333,45.2,51,50,52.5,43,35,45,62,50,65,43.2,47.6,18.3,55,0,0,"""D""","""C""","""D""","""B""","""D""","""C""","""B""","""D""","""E"""
249055,2021,1117717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCEACACE""","""01000110""","""BEBAECDBDCAEBEBACEECDEEEADB""","""910001109910911001901100810""",555,555,555,555,555,555,555,555,555,555,555,45.2,42.7,37.5,50.5,11,55,0,90,70,95,46,47.6,36.7,30,65,15,"""D""","""E""","""B""","""A""","""A""","""D""","""B""","""C""","""D"""
249404,2021,1132918,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACBCD""","""10100011""","""DDCAECDBDCBABDBEEECABDACEAD""","""901001109900901011910011801""",555,555,555,555,555,555,555,555,555,555,333,45.3,41.8,50,29.5,42,50,40,17,25,15,46.5,47.6,40,55,65,0,,,,,,,,,
249428,2021,87396,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBCAAE""","""11010100""","""DDCAECEAECAEADBBCEAADDACBCE""","""901001019910901101911011800""",555,555,555,555,555,555,555,555,555,555,555,45.3,40.8,50,27,46,50,45,8,40,0,46.8,52.4,15,45,0,0,"""C""","""C""","""C""","""A""","""A""","""D""","""B""","""D""","""D"""
249574,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBACAAE""","""00100100""","""EECBEDBBDCAABEBBEEDBDDDCEEA""","""911100009910911111901001800""",555,555,555,555,555,555,555,555,555,555,555,45.3,37.8,25,57,37,65,30,77,65,80,47.8,52.4,21.7,35,30,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
249582,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEBCDAD""","""00010001""","""BDCBECCDDBBCCEBAEAAADEACBDA""","""901101009900911010911111810""",555,555,555,555,555,555,555,555,555,555,555,45.3,24.2,25,23,29,25,30,17,25,15,52.3,57.1,25,0,75,0,"""D""","""D""","""B""","""B""","""D""","""D""","""B""","""B""","""D"""
